time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
442,0,1,1144.29,3.13,67,40.796404,-73.955453,15.0,119,2
443,0,1,1147.42,3.13,67,40.796383,-73.955475,15.0,121,3
444,0,1,1150.26,3.13,67,40.796362,-73.955496,15.0,122,3
445,0,1,1153.41,3.13,68,40.796341,-73.955516,15.0,122,3
446,0,1,1156.7,3.13,68,40.796319,-73.955536,15.0,121,3
447,0,1,1158.98,3.13,68,40.796298,-73.955556,15.0,122,3
448,0,1,1162.4,3.12,68,40.796276,-73.955575,16.0,121,3
449,0,1,1165.7,3.12,68,40.796254,-73.955594,16.0,122,2
450,0,1,1167.72,3.12,68,40.796232,-73.955614,16.0,123,3
451,0,1,1170.82,3.12,69,40.79621,-73.955633,16.0,123,3
452,0,1,1174.02,3.13,69,40.796187,-73.955652,16.0,124,3
453,0,1,1176.84,3.13,69,40.796164,-73.955671,16.0,123,3
454,0,1,1180.11,3.12,69,40.79614,-73.95569,16.0,123,3
455,0,1,1183.47,3.12,69,40.796117,-73.955708,16.0,124,3
456,0,1,1185.96,3.11,70,40.796093,-73.955724,16.0,125,3
457,0,1,1189.28,3.12,70,40.79607,-73.95574,16.0,126,2
458,0,1,1192.07,3.12,70,40.796047,-73.955753,16.0,126,3
459,0,1,1195.14,3.12,70,40.796024,-73.955765,16.0,126,3
460,0,1,1198.33,3.12,70,40.796001,-73.955775,16.0,127,3
461,0,1,1201.2,3.12,70,40.795979,-73.955782,16.0,127,3
462,0,1,1204.23,3.12,71,40.795956,-73.955788,16.0,127,3
463,0,1,1206.81,3.11,71,40.795934,-73.955791,16.0,127,3
464,0,1,1209.48,3.11,71,40.795912,-73.955793,16.0,127,3
465,0,1,1212.79,3.1,71,40.79589,-73.955791,16.0,125,3
466,0,1,1215.41,3.1,71,40.795868,-73.955788,16.0,123,2
467,0,1,1218.1,3.1,72,40.795846,-73.955781,16.0,124,3
468,0,1,1220.95,3.1,72,40.795824,-73.955772,15.0,124,3
469,0,1,1223.97,3.1,72,40.795802,-73.955761,15.0,125,3
470,0,1,1229.04,3.1,72,40.79578,-73.955746,15.0,124,3
471,0,1,1235.12,3.1,73,40.795758,-73.955729,15.0,123,3
472,0,1,1238.4,3.09,73,40.795736,-73.955709,15.0,123,3
473,0,1,1240.87,3.08,73,40.795714,-73.955686,15.0,125,3
474,0,1,1243.5,3.08,73,40.795693,-73.955661,15.0,124,2
475,0,1,1246.24,3.09,73,40.795673,-73.955634,15.0,125,3
476,0,1,1249.17,3.09,73,40.795655,-73.955605,15.0,125,3
477,0,1,1252.74,3.09,74,40.795638,-73.955576,15.0,123,3
478,0,1,1256.26,3.08,74,40.795622,-73.955545,15.0,123,3
479,0,1,1259.51,3.08,74,40.795609,-73.955514,15.0,124,3
480,0,1,1262.49,3.08,74,40.795598,-73.955483,15.0,124,3
481,0,1,1265.34,3.08,74,40.795589,-73.955451,16.0,125,2
482,0,1,1267.8,3.08,75,40.795581,-73.955419,16.0,125,3
483,0,1,1270.11,3.08,75,40.795574,-73.955387,16.0,125,3
484,0,1,1272.51,3.08,75,40.795567,-73.955355,16.0,127,3
485,0,1,1275.32,3.08,75,40.795561,-73.955323,16.0,126,3
486,0,1,1278.27,3.08,75,40.795556,-73.955291,16.0,124,3
487,0,1,1281.03,3.08,75,40.795551,-73.955257,16.0,123,2
488,0,1,1283.86,3.08,76,40.795549,-73.955221,16.0,123,3
489,0,1,1286.6,3.08,76,40.795547,-73.955183,16.0,124,3
490,0,1,1289.41,3.08,76,40.795547,-73.955144,16.0,125,3
491,0,1,1292.22,3.08,76,40.795547,-73.955105,16.0,123,3
492,0,1,1295.48,3.08,76,40.795548,-73.955068,16.0,124,3
493,0,1,1298.7,3.08,76,40.795548,-73.955031,17.0,125,3
494,0,1,1301.51,3.08,77,40.795549,-73.954996,17.0,125,2
495,0,1,1304.31,3.08,77,40.795551,-73.954962,17.0,126,3
496,0,1,1307.14,3.08,77,40.795555,-73.954929,17.0,127,3
497,0,1,1309.82,3.08,77,40.795561,-73.954897,17.0,128,3
498,0,1,1312.47,3.08,77,40.795569,-73.954866,17.0,129,3
499,0,1,1315.11,3.08,77,40.795579,-73.954835,17.0,129,3
500,0,1,1317.86,3.07,78,40.795593,-73.954805,17.0,129,3
501,0,1,1320.72,3.07,78,40.795608,-73.954775,17.0,129,2
502,0,1,1323.83,3.07,78,40.795625,-73.954746,17.0,129,3
503,0,1,1327.24,3.07,78,40.795644,-73.954717,17.0,127,3
504,0,1,1330.86,3.07,78,40.795664,-73.954689,17.0,129,3
505,0,1,1334.29,3.07,79,40.795685,-73.95466,18.0,129,3
506,0,1,1337.45,3.07,79,40.795706,-73.954632,18.0,128,3
507,0,1,1340.52,3.07,79,40.795728,-73.954605,18.0,129,3
508,0,1,1343.57,3.07,79,40.795749,-73.954577,18.0,129,2
509,0,1,1346.76,3.07,79,40.79577,-73.954549,18.0,129,3
510,0,1,1350.28,3.07,80,40.79579,-73.954522,18.0,129,3
511,0,1,1353.5,3.07,80,40.795809,-73.954494,18.0,129,3
512,0,1,1356.73,3.07,80,40.795827,-73.954466,18.0,128,3
513,0,1,1360.01,3.07,80,40.795842,-73.954438,18.0,128,3
514,0,1,1362.97,3.07,80,40.795856,-73.95441,18.0,127,2
515,0,1,1365.61,3.07,80,40.795869,-73.954381,19.0,126,3
516,0,1,1368.46,3.07,81,40.79588,-73.954352,19.0,125,3
517,0,1,1371.57,3.07,81,40.79589,-73.954322,19.0,125,3
518,0,1,1374.47,3.07,81,40.795899,-73.954291,19.0,126,3
519,0,1,1377.43,3.07,81,40.795907,-73.95426,19.0,127,3
520,0,1,1380.61,3.07,81,40.795914,-73.954227,20.0,125,2
521,0,1,1383.85,3.07,82,40.795921,-73.954194,20.0,124,3
522,0,1,1383.85,3.07,82,40.795927,-73.95416,20.0,123,3
523,0,1,1383.85,3.07,82,40.795932,-73.954125,20.0,124,3
524,0,1,1386.88,3.07,82,40.795936,-73.95409,20.0,123,3
525,0,1,1389.65,3.07,82,40.795939,-73.954054,20.0,125,3
526,0,1,1392.86,3.07,82,40.795942,-73.954018,20.0,124,2
527,0,1,1396.21,3.07,82,40.795944,-73.953982,20.0,123,3
528,0,1,1398.48,3.07,83,40.795945,-73.953946,21.0,123,3
529,0,1,1401.73,3.07,83,40.795945,-73.95391,21.0,123,3
530,0,1,1404.95,3.07,83,40.795943,-73.953875,21.0,123,3
531,0,1,1407.94,3.07,83,40.795941,-73.953839,21.0,122,3
532,0,1,1411.08,3.07,83,40.795937,-73.953805,21.0,121,2
533,0,1,1414.09,3.07,83,40.795932,-73.953771,21.0,121,3
534,0,1,1416.45,3.07,84,40.795926,-73.953738,22.0,121,3
535,0,1,1419.41,3.07,84,40.795918,-73.953706,22.0,123,3
536,0,1,1422.55,3.07,84,40.795908,-73.953675,22.0,123,3
537,0,1,1424.48,3.07,84,40.795897,-73.953646,22.0,123,3
538,0,1,1432.65,3.06,84,40.795883,-73.953618,22.0,124,2
539,0,1,1436.69,3.06,85,40.795868,-73.953591,22.0,123,3
540,0,1,1439.67,3.06,85,40.79585,-73.953566,22.0,122,3
541,0,1,1442.55,3.06,85,40.795831,-73.953543,23.0,121,3
542,0,1,1445.49,3.06,85,40.79581,-73.953522,23.0,119,3
543,0,1,1448.53,3.06,85,40.795788,-73.953503,23.0,120,2
544,0,1,1451.56,3.06,86,40.795764,-73.953485,23.0,120,3
545,0,1,1454.86,3.06,86,40.795739,-73.95347,23.0,119,3
546,0,1,1458.48,3.06,86,40.795713,-73.953457,23.0,120,3
547,0,1,1461.6,3.06,86,40.795687,-73.953446,24.0,122,3
548,0,1,1464.5,3.06,86,40.79566,-73.953437,24.0,122,3
549,0,1,1467.49,3.06,87,40.795632,-73.953431,24.0,125,2
550,0,1,1470.63,3.06,87,40.795605,-73.953427,24.0,125,3
551,0,1,1473.88,3.06,87,40.795577,-73.953425,24.0,125,3
552,0,1,1477.07,3.06,87,40.79555,-73.953426,24.0,125,3
553,0,1,1480.17,3.06,87,40.795523,-73.95343,25.0,127,3
554,0,1,1482.93,3.06,87,40.795496,-73.953436,25.0,129,2
555,0,1,1485.77,3.06,88,40.795471,-73.953445,25.0,129,3
556,0,1,1488.7,3.06,88,40.795446,-73.953456,25.0,130,3
557,0,1,1491.71,3.06,88,40.795421,-73.953469,25.0,132,3
558,0,1,1494.6,3.06,88,40.795397,-73.953484,25.0,133,3
559,0,1,1497.47,3.06,88,40.795374,-73.953502,25.0,134,3
560,0,1,1500.51,3.06,89,40.795352,-73.953521,26.0,133,2
561,0,1,1503.69,3.06,89,40.79533,-73.953543,26.0,133,3
562,0,1,1506.84,3.06,89,40.795309,-73.953566,26.0,133,3
563,0,1,1509.96,3.05,89,40.79529,-73.95359,26.0,133,3
564,0,1,1513.19,3.05,89,40.795271,-73.953616,26.0,132,3
565,0,1,1516.41,3.04,89,40.795254,-73.953643,26.0,131,3
566,0,1,1519.4,3.04,90,40.795238,-73.953671,26.0,132,2
567,0,1,1522.17,3.04,90,40.795224,-73.9537,26.0,131,3
568,0,1,1524.84,3.04,90,40.795212,-73.95373,26.0,132,3
569,0,1,1527.58,3.04,90,40.795201,-73.953761,27.0,132,3
570,0,1,1530.56,3.04,90,40.795191,-73.953792,27.0,131,3
571,0,1,1533.56,3.04,91,40.795181,-73.953824,27.0,131,2
572,0,1,1536.86,3.04,91,40.795172,-73.953856,27.0,133,3
573,0,1,1540.04,3.04,91,40.795162,-73.953889,27.0,132,3
574,0,1,1543.08,3.04,91,40.795151,-73.953922,27.0,133,3
575,0,1,1546.09,3.04,91,40.795139,-73.953955,27.0,133,3
576,0,1,1549.26,3.04,91,40.795126,-73.953989,27.0,132,3
577,0,1,1552.75,3.04,92,40.795112,-73.954023,27.0,133,2
578,0,1,1556.25,3.04,92,40.795097,-73.954057,27.0,131,3
579,0,1,1559.61,3.04,92,40.795082,-73.95409,28.0,131,3
580,0,1,1562.77,3.04,92,40.795066,-73.954123,28.0,130,3
581,0,1,1565.78,3.04,92,40.795051,-73.954156,28.0,130,3
582,0,1,1568.68,3.03,93,40.795035,-73.954188,28.0,131,3
583,0,1,1571.42,3.03,93,40.79502,-73.954218,28.0,132,2
584,0,1,1574.24,3.04,93,40.795004,-73.954249,28.0,132,3
585,0,1,1577.29,3.04,93,40.794988,-73.954278,28.0,132,3
586,0,1,1580.57,3.04,93,40.794973,-73.954307,28.0,135,3
587,0,1,1583.72,3.04,94,40.794957,-73.954336,28.0,135,3
588,0,1,1586.98,3.03,94,40.79494,-73.954364,28.0,136,3
589,0,1,1586.98,3.04,94,40.794923,-73.954392,28.0,137,2
590,0,1,1586.98,3.04,94,40.794906,-73.954419,28.0,139,3
591,0,1,1590.12,3.04,94,40.794888,-73.954446,29.0,140,3
592,0,1,1593.31,3.04,94,40.79487,-73.954472,29.0,140,3
593,0,1,1596.62,3.04,94,40.794851,-73.954498,29.0,140,3
594,0,1,1599.88,3.03,95,40.794831,-73.954524,29.0,140,3
595,0,2,1603.11,3.03,95,40.79481,-73.95455,29.0,140,3
596,0,2,1606.39,3.04,95,40.794789,-73.954576,29.0,137,2
597,0,2,1609.73,3.04,95,40.794766,-73.954601,29.0,135,3
598,0,2,1612.38,3.04,95,40.794744,-73.954626,29.0,135,3
599,0,2,1615.79,3.04,95,40.79472,-73.95465,29.0,135,3
600,0,2,1619.43,3.04,96,40.794696,-73.954674,29.0,136,3
601,0,2,1621.57,3.04,96,40.794671,-73.954697,29.0,135,3
602,0,2,1625.2,3.04,96,40.794646,-73.954719,29.0,133,3
603,0,2,1628.86,3.04,96,40.79462,-73.954741,29.0,133,2
604,0,2,1631.96,3.04,96,40.794594,-73.954762,30.0,133,3
605,0,2,1635.72,3.05,97,40.794567,-73.954781,30.0,135,3
606,0,2,1639.23,3.05,97,40.79454,-73.9548,30.0,133,3
607,0,2,1642.15,3.05,97,40.794512,-73.954817,30.0,136,3
608,0,2,1645.58,3.05,97,40.794485,-73.954834,30.0,138,3
609,0,2,1649.04,3.05,97,40.794457,-73.954849,29.0,138,3
610,0,2,1651.76,3.05,98,40.794429,-73.954863,30.0,137,2
611,0,2,1655.11,3.06,98,40.7944,-73.954875,30.0,137,3
612,0,2,1658.62,3.06,98,40.794372,-73.954887,30.0,138,3
613,0,2,1661.29,3.06,98,40.794343,-73.954898,29.0,137,3
614,0,2,1664.76,3.06,98,40.794314,-73.954908,29.0,138,3
615,0,2,1668.29,3.06,99,40.794285,-73.954917,30.0,136,3
616,0,2,1671.11,3.07,99,40.794256,-73.954926,29.0,134,2
617,0,2,1674.58,3.07,99,40.794227,-73.954934,29.0,136,3
618,0,2,1678.15,3.07,99,40.794198,-73.954942,29.0,136,3
619,0,2,1681.21,3.08,99,40.794168,-73.95495,29.0,137,3
620,0,2,1684.55,3.08,100,40.794139,-73.954957,29.0,138,3
621,0,2,1687.82,3.08,100,40.794109,-73.954964,29.0,138,3
622,0,2,1691.51,3.09,100,40.79408,-73.954972,29.0,138,3
623,0,2,1694.82,3.09,100,40.794051,-73.954979,29.0,137,3
624,0,2,1698.02,3.09,100,40.794021,-73.954986,29.0,137,2
625,0,2,1700.96,3.09,100,40.793992,-73.954994,29.0,136,3
626,0,2,1704.23,3.09,101,40.793962,-73.955001,29.0,135,3
627,0,2,1707.63,3.09,101,40.793933,-73.955009,29.0,136,3
628,0,2,1710.64,3.1,101,40.793903,-73.955017,28.0,137,3
629,0,2,1714.11,3.1,101,40.793874,-73.955024,28.0,138,3
630,0,2,1717.71,3.1,101,40.793845,-73.955032,28.0,138,3
631,0,2,1721.06,3.1,102,40.793815,-73.95504,28.0,137,2
632,0,2,1724.55,3.1,102,40.793786,-73.955047,28.0,137,3
633,0,2,1728.09,3.1,102,40.793756,-73.955055,28.0,136,3
634,0,2,1731.37,3.11,102,40.793727,-73.955063,28.0,136,3
635,0,2,1734.89,3.11,102,40.793698,-73.95507,28.0,137,3
636,0,2,1738.38,3.11,103,40.793668,-73.955078,28.0,137,3
637,0,2,1741.36,3.11,103,40.793639,-73.955086,28.0,137,3
638,0,2,1744.91,3.11,103,40.793609,-73.955093,28.0,137,3
639,0,2,1748.62,3.11,103,40.79358,-73.955101,28.0,137,2
640,0,2,1751.6,3.11,103,40.79355,-73.955108,28.0,137,3
641,0,2,1755.11,3.11,104,40.793521,-73.955115,28.0,137,3
642,0,2,1758.54,3.12,104,40.793491,-73.955122,28.0,134,3
643,0,2,1761.67,3.12,104,40.793462,-73.955129,28.0,136,3
644,0,2,1765.03,3.13,104,40.793432,-73.955135,28.0,135,3
645,0,2,1768.39,3.13,104,40.793403,-73.955141,28.0,136,3
646,0,2,1770.77,3.14,105,40.793373,-73.955147,28.0,136,3
647,0,2,1774.37,3.14,105,40.793344,-73.955152,28.0,134,2
648,0,2,1778.04,3.14,105,40.793314,-73.955157,28.0,132,3
649,0,2,1780.43,3.14,105,40.793284,-73.955161,28.0,133,3
650,0,2,1783.81,3.14,105,40.793255,-73.955165,28.0,133,3
651,0,2,1787.27,3.15,106,40.793225,-73.955168,28.0,133,3
652,0,2,1790.77,3.15,106,40.793196,-73.955171,28.0,132,3
653,0,2,1794.16,3.15,106,40.793166,-73.955173,28.0,135,3
654,0,2,1797.47,3.15,106,40.793137,-73.955175,28.0,136,2
655,0,2,1800.73,3.15,106,40.793107,-73.955176,28.0,135,3
656,0,2,1804.29,3.16,107,40.793077,-73.955176,28.0,135,3
657,0,2,1807.75,3.16,107,40.793048,-73.955175,28.0,135,3
658,0,2,1810.43,3.16,107,40.793018,-73.955174,28.0,135,3
659,0,2,1814.07,3.16,107,40.792989,-73.955172,28.0,135,3
660,0,2,1817.54,3.17,107,40.792959,-73.955169,28.0,135,3
661,0,2,1820.62,3.17,107,40.79293,-73.955166,28.0,133,2
662,0,2,1824.03,3.17,108,40.7929,-73.955161,28.0,133,3
663,0,2,1827.44,3.17,108,40.792871,-73.955156,28.0,133,3
664,0,2,1830.37,3.17,108,40.792841,-73.95515,28.0,133,3
665,0,2,1833.78,3.17,108,40.792812,-73.955143,28.0,134,3
666,0,2,1837.02,3.18,108,40.792783,-73.955135,28.0,132,3
667,0,2,1839.98,3.18,109,40.792753,-73.955128,28.0,131,2
668,0,2,1843.29,3.18,109,40.792724,-73.95512,28.0,129,3
669,0,2,1846.65,3.19,109,40.792695,-73.955113,28.0,128,3
670,0,2,1849.38,3.19,109,40.792665,-73.955105,28.0,129,3
671,0,2,1852.69,3.19,109,40.792636,-73.955099,28.0,129,3
672,0,2,1856.22,3.19,110,40.792606,-73.955093,28.0,131,3
673,0,2,1859.49,3.19,110,40.792577,-73.955089,28.0,132,2
674,0,2,1863.06,3.19,110,40.792547,-73.955085,28.0,131,3
675,0,2,1866.57,3.19,110,40.792518,-73.955084,28.0,133,3
676,0,2,1869.86,3.19,110,40.792488,-73.955083,28.0,132,3
677,0,2,1873.34,3.19,111,40.792459,-73.955085,27.0,133,3
678,0,2,1876.71,3.19,111,40.792429,-73.955089,28.0,133,3
679,0,2,1880.13,3.2,111,40.7924,-73.955094,27.0,133,3
680,0,2,1883.66,3.2,111,40.79237,-73.955101,28.0,134,2
681,0,2,1887.15,3.2,111,40.792341,-73.95511,28.0,133,3
682,0,2,1890.02,3.2,112,40.792312,-73.95512,28.0,133,3
683,0,2,1893.67,3.2,112,40.792284,-73.955133,27.0,133,3
684,0,2,1897.21,3.2,112,40.792256,-73.955146,27.0,134,3
685,0,2,1899.98,3.2,112,40.792228,-73.955161,27.0,133,3
686,0,2,1903.63,3.19,112,40.792201,-73.955178,27.0,133,2
687,0,2,1907.37,3.2,113,40.792174,-73.955196,28.0,133,3
688,0,2,1910.1,3.2,113,40.792148,-73.955216,28.0,133,3
689,0,2,1913.69,3.21,113,40.792123,-73.955236,28.0,134,3
690,0,2,1917.16,3.21,113,40.792098,-73.955258,28.0,132,3
691,0,2,1920.01,3.22,113,40.792074,-73.955281,28.0,132,3
692,0,2,1923.55,3.22,113,40.792051,-73.955306,28.0,131,3
693,0,2,1927.12,3.22,114,40.792029,-73.955331,28.0,131,2
694,0,2,1929.46,3.22,114,40.792007,-73.955357,28.0,129,3
695,0,2,1938.14,3.23,114,40.791986,-73.955384,28.0,130,3
696,0,2,1942.53,3.23,114,40.791965,-73.955411,28.0,130,3
697,0,2,1945.81,3.23,115,40.791944,-73.955439,28.0,131,3
698,0,2,1949.11,3.23,115,40.791924,-73.955467,28.0,130,3
699,0,2,1952.5,3.23,115,40.791903,-73.955496,28.0,129,3
700,0,2,1955.8,3.24,115,40.791883,-73.955524,28.0,129,2
701,0,2,1958.86,3.24,115,40.791862,-73.955553,28.0,130,3
702,0,2,1961.99,3.24,116,40.791842,-73.955581,28.0,130,3
703,0,2,1965.18,3.24,116,40.791821,-73.955609,28.0,130,3
704,0,2,1968.84,3.24,116,40.791799,-73.955637,28.0,130,3
705,0,2,1972.51,3.24,116,40.791778,-73.955664,28.0,130,3
706,0,2,1972.51,3.24,116,40.791756,-73.955691,28.0,131,3
707,0,2,1972.51,3.23,116,40.791734,-73.955718,28.0,130,3
708,0,2,1975.96,3.23,116,40.791713,-73.955744,28.0,130,3
709,0,2,1978.24,3.23,117,40.791692,-73.955769,28.0,130,2
710,0,2,1981.75,3.23,117,40.791671,-73.955795,28.0,131,3
711,0,2,1984.98,3.23,117,40.791651,-73.95582,28.0,130,3
712,0,2,1987.99,3.23,117,40.791631,-73.955845,28.0,131,3
713,0,2,1991.38,3.23,117,40.791612,-73.955869,28.0,131,3
714,0,2,1994.75,3.23,118,40.791593,-73.955893,28.0,131,3
715,0,2,1997.61,3.23,118,40.791574,-73.955918,28.0,132,2
716,0,2,2000.82,3.23,118,40.791555,-73.955942,28.0,132,3
717,0,2,2003.85,3.23,118,40.791537,-73.955967,28.0,131,3
718,0,2,2006.67,3.23,118,40.791518,-73.955991,28.0,129,3
719,0,2,2010.13,3.24,119,40.791498,-73.956016,28.0,129,3
720,0,2,2013.38,3.23,119,40.791479,-73.956041,28.0,129,3
721,0,2,2015.18,3.24,119,40.791459,-73.956067,28.0,128,2
722,0,2,2018.47,3.24,119,40.791439,-73.956092,28.0,127,3
723,0,2,2021.87,3.24,119,40.791418,-73.956117,28.0,125,3
724,0,2,2024.29,3.24,119,40.791396,-73.956142,28.0,124,3
725,0,2,2028.0,3.24,120,40.791374,-73.956167,28.0,123,3
726,0,2,2031.69,3.24,120,40.791351,-73.956192,28.0,125,3
727,0,2,2034.11,3.24,120,40.791328,-73.956217,28.0,125,2
728,0,2,2037.72,3.23,120,40.791304,-73.956242,28.0,125,3
729,0,2,2041.1,3.23,120,40.79128,-73.956267,28.0,126,3
730,0,2,2044.27,3.23,121,40.791256,-73.956292,28.0,130,3
731,0,2,2047.98,3.23,121,40.791232,-73.956316,28.0,130,3
732,0,2,2051.55,3.23,121,40.791209,-73.956341,28.0,131,3
733,0,2,2054.24,3.23,121,40.791185,-73.956365,28.0,131,3
734,0,2,2057.7,3.23,121,40.791162,-73.95639,28.0,132,2
735,0,2,2061.19,3.23,122,40.79114,-73.956414,28.0,132,3
736,0,2,2063.93,3.23,122,40.791117,-73.956438,28.0,131,3
737,0,2,2067.55,3.23,122,40.791094,-73.956462,27.0,131,3
738,0,2,2071.18,3.23,122,40.791072,-73.956485,27.0,132,3
739,0,2,2073.63,3.23,122,40.791049,-73.956509,27.0,132,3
740,0,2,2077.17,3.23,122,40.791027,-73.956532,27.0,131,3
741,0,2,2080.42,3.23,123,40.791005,-73.956556,27.0,131,2
742,0,2,2083.37,3.23,123,40.790982,-73.956579,27.0,131,3
743,0,2,2086.78,3.23,123,40.79096,-73.956602,27.0,131,3
744,0,2,2090.25,3.22,123,40.790937,-73.956624,27.0,130,3
745,0,2,2092.72,3.22,123,40.790914,-73.956647,27.0,130,3
746,0,2,2096.11,3.22,124,40.790891,-73.956669,27.0,130,3
747,0,2,2099.54,3.22,124,40.790868,-73.956691,27.0,130,3
748,0,2,2102.44,3.22,124,40.790844,-73.956713,27.0,130,2
749,0,2,2106.06,3.22,124,40.790821,-73.956734,27.0,130,3
750,0,2,2109.48,3.22,124,40.790797,-73.956755,27.0,129,3
751,0,2,2111.97,3.22,125,40.790773,-73.956776,27.0,129,3
752,0,2,2115.58,3.22,125,40.790749,-73.956797,27.0,128,3
753,0,2,2119.19,3.22,125,40.790725,-73.956818,26.0,128,3
754,0,2,2121.43,3.22,125,40.7907,-73.956839,27.0,128,3
755,0,2,2124.89,3.22,125,40.790676,-73.956859,27.0,126,2
756,0,2,2128.29,3.22,125,40.790651,-73.956879,27.0,125,3
757,0,2,2131.07,3.22,126,40.790627,-73.956899,27.0,125,3
758,0,2,2134.51,3.22,126,40.790602,-73.956919,27.0,126,3
759,0,2,2138.05,3.22,126,40.790577,-73.956938,27.0,126,3
760,0,2,2140.53,3.22,126,40.790552,-73.956958,27.0,126,3
761,0,2,2144.05,3.22,126,40.790527,-73.956977,27.0,126,2
762,0,2,2147.5,3.22,127,40.790502,-73.956996,27.0,126,3
763,0,2,2150.45,3.22,127,40.790477,-73.957015,27.0,125,3
764,0,2,2153.88,3.22,127,40.790452,-73.957034,27.0,125,3
765,0,2,2157.3,3.22,127,40.790427,-73.957052,27.0,124,3
766,0,2,2160.12,3.22,127,40.790402,-73.957071,28.0,125,3
767,0,2,2163.52,3.22,128,40.790377,-73.957089,28.0,125,3
768,0,2,2167.01,3.22,128,40.790352,-73.957107,28.0,125,2
769,0,2,2169.7,3.22,128,40.790327,-73.957125,28.0,125,3
770,0,2,2173.2,3.22,128,40.790302,-73.957143,28.0,126,3
771,0,2,2176.73,3.22,128,40.790277,-73.957161,28.0,128,3
772,0,2,2179.14,3.22,128,40.790253,-73.957178,28.0,129,3
773,0,2,2182.52,3.22,129,40.790228,-73.957195,29.0,129,2
774,0,2,2185.88,3.22,129,40.790204,-73.957212,29.0,130,3
775,0,2,2188.55,3.22,129,40.79018,-73.957229,29.0,129,3
776,0,2,2191.8,3.22,129,40.790155,-73.957246,29.0,130,3
777,0,2,2194.96,3.22,129,40.790131,-73.957263,29.0,131,3
778,0,2,2197.58,3.22,130,40.790107,-73.957279,29.0,131,3
779,0,2,2200.88,3.22,130,40.790082,-73.957295,29.0,132,3
780,0,2,2204.25,3.22,130,40.790058,-73.95731,29.0,133,2
781,0,2,2206.21,3.22,130,40.790034,-73.957325,30.0,133,3
782,0,2,2209.77,3.22,130,40.790009,-73.95734,30.0,135,3
783,0,2,2213.29,3.22,131,40.789984,-73.957354,30.0,135,3
784,0,2,2215.51,3.22,131,40.789959,-73.957368,30.0,135,3
785,0,2,2218.94,3.22,131,40.789934,-73.957382,30.0,135,3
786,0,2,2222.23,3.21,131,40.789909,-73.957394,30.0,135,2
787,0,2,2225.13,3.21,131,40.789883,-73.957407,30.0,134,3
788,0,2,2228.3,3.21,131,40.789858,-73.957419,31.0,133,3
789,0,2,2231.48,3.21,132,40.789832,-73.95743,31.0,136,3
790,0,2,2233.87,3.21,132,40.789806,-73.95744,31.0,134,3
791,0,2,2237.09,3.21,132,40.78978,-73.95745,31.0,134,3
792,0,2,2240.36,3.21,132,40.789753,-73.957458,31.0,133,2
793,0,2,2242.76,3.21,132,40.789727,-73.957466,31.0,133,3
794,0,2,2246.01,3.21,132,40.7897,-73.957473,31.0,132,3
795,0,2,2249.27,3.21,133,40.789673,-73.957479,32.0,132,3
796,0,2,2251.89,3.21,133,40.789646,-73.957484,32.0,133,3
797,0,2,2255.14,3.21,133,40.789619,-73.957487,32.0,134,2
798,0,2,2258.27,3.2,133,40.789592,-73.95749,32.0,134,3
799,0,2,2260.7,3.2,133,40.789565,-73.957491,32.0,134,3
800,0,2,2263.91,3.2,134,40.789537,-73.957491,32.0,133,3
801,0,2,2266.97,3.2,134,40.78951,-73.95749,32.0,133,3
802,0,2,2269.54,3.2,134,40.789483,-73.957487,32.0,134,3
803,0,2,2272.62,3.2,134,40.789455,-73.957483,32.0,134,2
804,0,2,2275.68,3.19,134,40.789428,-73.957478,32.0,134,3
805,0,2,2278.64,3.19,134,40.789401,-73.957471,33.0,134,3
806,0,2,2281.85,3.19,135,40.789375,-73.957463,33.0,135,3
807,0,2,2285.1,3.19,135,40.789348,-73.957453,33.0,137,3
808,0,2,2287.84,3.19,135,40.789322,-73.957441,33.0,136,3
809,0,2,2290.86,3.18,135,40.789296,-73.957428,33.0,138,3
810,0,2,2293.71,3.18,135,40.78927,-73.957414,33.0,138,2
811,0,2,2297.09,3.18,136,40.789245,-73.957398,33.0,137,3
812,0,2,2300.34,3.18,136,40.789221,-73.95738,33.0,136,3
813,0,2,2303.67,3.18,136,40.789197,-73.95736,33.0,135,3
814,0,2,2306.12,3.18,136,40.789173,-73.957339,32.0,135,3
815,0,2,2314.99,3.17,137,40.78915,-73.957317,32.0,134,3
816,0,2,2319.14,3.17,137,40.789127,-73.957294,32.0,135,3
817,0,2,2322.38,3.17,137,40.789104,-73.95727,32.0,135,2
818,0,2,2325.61,3.16,137,40.789081,-73.957246,32.0,135,3
819,0,2,2328.76,3.16,137,40.789058,-73.957221,32.0,137,3
820,0,2,2331.84,3.15,138,40.789034,-73.957196,32.0,136,3
821,0,2,2335.22,3.15,138,40.78901,-73.957172,32.0,136,3
822,0,2,2338.7,3.15,138,40.788986,-73.957147,32.0,136,3
823,0,2,2342.02,3.15,138,40.788961,-73.957124,32.0,135,3
824,0,2,2345.32,3.15,138,40.788936,-73.957101,33.0,135,2
825,0,2,2348.64,3.15,139,40.788909,-73.95708,33.0,132,3
826,0,2,2351.94,3.15,139,40.788882,-73.95706,33.0,132,3
827,0,2,2355.45,3.14,139,40.788853,-73.957042,33.0,131,3
828,0,2,2358.8,3.14,139,40.788824,-73.957025,33.0,132,3
