timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence
2019-01-26 09:03:36-06:00,41.108522582799196,-73.83298667147756,2.18314,115.39999999999998,3077,9.864,9864.0,None,81,None
2019-01-26 09:03:37-06:00,41.10849928110838,-73.83301885798573,2.1869099999999997,115.39999999999998,3077,10.188,10188.0,None,80,None
2019-01-26 09:03:38-06:00,41.10847086645663,-73.8330428302288,2.19067,115.39999999999998,3077,10.764000000000001,10764.0,None,80,None
2019-01-26 09:03:43-06:00,41.10836894251406,-73.83312664926052,2.2041399999999998,115.39999999999998,3077,10.512,10512.0,None,79,None
2019-01-26 09:03:44-06:00,41.10834153369069,-73.8331469334662,2.20764,115.39999999999998,3077,10.584,10584.0,None,79,None
2019-01-26 09:03:45-06:00,41.108317812904716,-73.83317090570927,2.21099,115.39999999999998,3077,10.656,10656.0,None,80,None
2019-01-26 09:03:46-06:00,41.10829685814679,-73.83319387212396,2.21399,115.39999999999998,3077,10.692,10692.0,None,80,None
2019-01-26 09:03:47-06:00,41.108273388817906,-73.83321189321578,2.2170199999999998,115.39999999999998,3077,10.728,10728.0,None,80,None
2019-01-26 09:03:48-06:00,41.108245896175504,-73.83322915993631,2.2204,115.60000000000002,3078,10.728,10728.0,None,80,None
2019-01-26 09:03:49-06:00,41.10821748152375,-73.83324952796102,2.2239899999999997,115.60000000000002,3078,10.764000000000001,10764.0,None,80,None
2019-01-26 09:03:50-06:00,41.108196107670665,-73.83327065035701,2.2269699999999997,115.79999999999995,3079,10.836,10836.0,None,80,None
2019-01-26 09:03:51-06:00,41.108172638341784,-73.83329244330525,2.2301599999999997,115.79999999999995,3079,10.836,10836.0,None,80,None
2019-01-26 09:04:00-06:00,41.107968958094716,-73.83340576663613,2.25509,116.20000000000005,3081,10.620000000000001,10620.0,None,79,None
2019-01-26 09:04:09-06:00,41.10778782516718,-73.83350324817002,2.27724,116.60000000000002,3083,10.188,10188.0,None,80,None
2019-01-26 09:04:19-06:00,41.10758129507303,-73.83358404971659,2.3016300000000003,117.20000000000005,3086,9.72,9720.0,None,82,None
2019-01-26 09:04:27-06:00,41.10738373361528,-73.83368312381208,2.32525,117.39999999999998,3087,9.9,9900.0,None,81,None
2019-01-26 09:04:36-06:00,41.107188016176224,-73.83383240550756,2.3504699999999996,117.60000000000002,3088,9.864,9864.0,None,80,None
2019-01-26 09:04:47-06:00,41.10698006115854,-73.83397028781474,2.3767199999999997,118.20000000000005,3091,9.576,9576.0,None,76,None
2019-01-26 09:04:56-06:00,41.10678417608142,-73.83408528752625,2.40066,118.60000000000002,3093,9.504000000000001,9504.0,None,79,None
2019-01-26 09:05:06-06:00,41.106581669300795,-73.83419383317232,2.42531,119.0,3095,9.324,9324.0,None,80,None
2019-01-26 09:05:15-06:00,41.10635921359062,-73.83431277237833,2.4523200000000003,119.79999999999995,3099,9.72,9720.0,None,81,None
2019-01-26 09:05:24-06:00,41.10613575205207,-73.83439742960036,2.47834,120.0,3100,9.864,9864.0,None,80,None
2019-01-26 09:05:33-06:00,41.10591949895024,-73.83448694832623,2.5036300000000002,119.60000000000002,3098,9.9,9900.0,None,79,None
2019-01-26 09:05:42-06:00,41.10570886172354,-73.83463606238365,2.53057,119.0,3095,10.116,10116.0,None,78,None
2019-01-26 09:05:53-06:00,41.105620516464114,-73.8348788022995,2.55425,117.79999999999995,3089,9.432,9432.0,None,79,None
2019-01-26 09:05:54-06:00,41.10561213456094,-73.83489891886711,2.55618,117.60000000000002,3088,9.432,9432.0,None,79,None
2019-01-26 09:05:55-06:00,41.10560425557196,-73.83492481894791,2.55853,117.60000000000002,3088,9.251999999999999,9252.0,None,78,None
2019-01-26 09:06:05-06:00,41.10550258308649,-73.83519371040165,2.5840799999999997,116.39999999999998,3082,9.288,9288.0,None,77,None
2019-01-26 09:06:15-06:00,41.10544139519334,-73.83546729572117,2.60818,115.60000000000002,3078,9.072000000000001,9072.0,None,77,None
2019-01-26 09:06:26-06:00,41.10533846542239,-73.83575010113418,2.63494,115.20000000000005,3076,8.82,8820.0,None,78,None
2019-01-26 09:06:34-06:00,41.105358162894845,-73.83595076389611,2.65521,114.20000000000005,3071,9.036,9036.0,None,79,None
2019-01-26 09:06:35-06:00,41.105374256148934,-73.83595981635153,2.65715,114.20000000000005,3071,9.0,9000.0,None,79,None
2019-01-26 09:06:36-06:00,41.105396216735244,-73.83597490377724,2.65992,113.79999999999995,3069,8.928,8928.0,None,79,None
2019-01-26 09:06:37-06:00,41.10541868023574,-73.83598077110946,2.66247,113.60000000000002,3068,8.964,8964.0,None,79,None
2019-01-26 09:06:38-06:00,41.10543846152723,-73.83598621934652,2.66471,113.39999999999998,3067,8.964,8964.0,None,79,None
2019-01-26 09:06:39-06:00,41.105456901714206,-73.83599015884101,2.6667899999999998,113.0,3065,8.964,8964.0,None,79,None
2019-01-26 09:06:40-06:00,41.10547911375761,-73.8359911646694,2.66928,112.79999999999995,3064,8.892000000000001,8892.0,None,79,None
2019-01-26 09:06:41-06:00,41.10550006851554,-73.83598865009844,2.67162,112.39999999999998,3062,8.892000000000001,8892.0,None,78,None
2019-01-26 09:06:51-06:00,41.10572227276862,-73.83597012609243,2.6966,111.60000000000002,3058,8.928,8928.0,None,80,None
2019-01-26 09:07:02-06:00,41.105985548347235,-73.83599082939327,2.72612,111.39999999999998,3057,9.072000000000001,9072.0,None,80,None
2019-01-26 09:07:12-06:00,41.10622267238796,-73.83590541779995,2.7540500000000003,111.60000000000002,3058,9.324,9324.0,None,79,None
2019-01-26 09:07:23-06:00,41.10642107203603,-73.83574616163969,2.7801,111.39999999999998,3057,9.107999999999999,9108.0,None,79,None
2019-01-26 09:07:29-06:00,41.10655224882066,-73.83567835204303,2.79581,111.60000000000002,3058,9.18,9180.0,None,79,None
2019-01-26 09:07:30-06:00,41.106570940464735,-73.8356642704457,2.7982,111.60000000000002,3058,9.144,9144.0,None,79,None
2019-01-26 09:07:31-06:00,41.1065917275846,-73.83565228432417,2.8007199999999997,111.60000000000002,3058,9.107999999999999,9108.0,None,79,None
2019-01-26 09:07:41-06:00,41.10678954049945,-73.83553015999496,2.82523,111.20000000000005,3056,9.072000000000001,9072.0,None,78,None
2019-01-26 09:07:52-06:00,41.106962794438004,-73.83534634485841,2.85017,111.20000000000005,3056,8.748000000000001,8748.0,None,78,None
2019-01-26 09:08:02-06:00,41.10716639086604,-73.83522690273821,2.87533,111.39999999999998,3057,8.784,8784.0,None,81,None
2019-01-26 09:08:11-06:00,41.107366885989904,-73.8352017570287,2.89786,111.39999999999998,3057,8.892000000000001,8892.0,None,81,None
2019-01-26 09:08:22-06:00,41.107615660876036,-73.83513310924172,2.9264200000000002,112.0,3060,9.0,9000.0,None,81,None
2019-01-26 09:08:32-06:00,41.10783216543496,-73.83502556942403,2.9523699999999997,113.60000000000002,3068,9.144,9144.0,None,79,None
2019-01-26 09:08:42-06:00,41.10804934054613,-73.83488492108881,2.9794099999999997,113.39999999999998,3067,9.288,9288.0,None,78,None
2019-01-26 09:08:51-06:00,41.10821739770472,-73.83473111316562,3.00223,113.0,3065,9.251999999999999,9252.0,None,79,None
2019-01-26 09:09:00-06:00,41.108416551724076,-73.83460010401905,3.02713,113.39999999999998,3067,9.395999999999999,9396.0,None,79,None
2019-01-26 09:09:09-06:00,41.10869659110904,-73.83451494388282,3.0593600000000003,113.20000000000005,3066,10.332,10332.0,None,81,None
2019-01-26 09:09:18-06:00,41.108932960778475,-73.83454478345811,3.08592,113.39999999999998,3067,10.296,10296.0,None,81,None
2019-01-26 09:09:27-06:00,41.10914493910968,-73.8346438575536,3.1113299999999997,113.0,3065,10.26,10260.0,None,80,None
